Timestamp	Process	TID	Area	Category	EventID	Level	Message	Correlation
07/27/2021 22:09:36.988	WINWORD (0x2AB8)	0x2A38	Microsoft Word	Telemetry Event	b7vzq	Medium	SendEvent {"EventName":"Office.Word.ResumeReading.Show","Flags":28147506277843201,"InternalSequenceNumber":182,"Time":"2021-07-27T22:09:36.988Z","Contract":"Office.System.Activity","Activity.CV":"Zq4AmgBsKkuiO5cCh4cvoQ.59","Activity.Duration":48,"Activity.Count":1,"Activity.AggMode":0,"Activity.Success":true,"Data.Doc.UrlHash":"0FD455AA-D1FC-43C1-B720-28FA5D54E00D","Data.Doc.Ext":"docx","Data.Doc.SessionId":1,"Data.Doc.Location":0,"Data.Doc.LocationDetails":203,"Data.Doc.FileFormat":1000,"Data.Doc.EdpState":2,"Data.Doc.SizeInBytes":14775,"Data.Doc.CreationTime":132716269349037205,"Data.Doc.LastModifiedTime":132716269349776769,"Data.Doc.StorageProviderId":"computer"}	
07/27/2021 22:09:37.057	WINWORD (0x2AB8)	0x2E00	Microsoft Word	Telemetry Event	b7vzq	Medium	SendEvent {"EventName":"Office.Telemetry.AriaEventSink.HandleMsaDeviceTokenResponse","Flags":33777014401990913,"InternalSequenceNumber":183,"Time":"2021-07-27T22:09:37.057Z","Contract":"Office.System.Activity","Activity.CV":"Zq4AmgBsKkuiO5cCh4cvoQ.60.1","Activity.Duration":1516,"Activity.Count":1,"Activity.AggMode":0,"Activity.Success":true,"Activity.Result.Code":0,"Activity.Result.Type":"HRESULT","Data.RetryCount":0}	
07/27/2021 22:09:37.057	WINWORD (0x2AB8)	0x2E00	Microsoft Word	Telemetry Event	b7vzq	Medium	SendEvent {"EventName":"Office.Telemetry.AriaEventSink.RequestMsaDeviceToken","Flags":33777014401990913,"InternalSequenceNumber":184,"Time":"2021-07-27T22:09:37.057Z","Contract":"Office.System.Activity","Activity.CV":"Zq4AmgBsKkuiO5cCh4cvoQ.60","Activity.Duration":31695,"Activity.Count":1,"Activity.AggMode":0,"Activity.Success":true,"Activity.Result.Code":0,"Activity.Result.Type":"HRESULT","Data.RetryCount":0}	
07/27/2021 22:09:37.154	WINWORD (0x2AB8)	0x2E00	Microsoft Word	WebServiceApi	a9ief	Monitorable	[ConfigService] GetService {"Message":"ServiceStatus failed","RequestStatus":64}	
07/27/2021 22:09:37.154	WINWORD (0x2AB8)	0x2E00	Microsoft Word	Telemetry Event	b7vzq	Medium	SendEvent {"EventName":"Office.Identity.GetBlockingService","Flags":28147523457712385,"InternalSequenceNumber":185,"Time":"2021-07-27T22:09:37.154Z","Contract":"Office.System.Activity","Activity.CV":"Zq4AmgBsKkuiO5cCh4cvoQ.3","Activity.Duration":97983,"Activity.Count":1,"Activity.AggMode":2,"Activity.Success":false,"Activity.Result.Code":-2147467259,"Activity.Result.Type":"HRESULT","Activity.Result.Tag":593892291,"Activity.AggInterval":1,"Data.ServiceMapPopulatedStatus":0,"Data.ServiceStatus":64}	
07/27/2021 22:09:37.154	WINWORD (0x2AB8)	0x2E00	Microsoft Word	WebServiceApi	ibv02	Monitorable	[ConfigService] GetConfigToken {"Message":"GetConfigToken failed to populate config service."}	
07/27/2021 22:09:37.164	WINWORD (0x2AB8)	0x2E00	Microsoft Word	Telemetry Event	b7vzq	Medium	SendEvent {"EventName":"Office.Telemetry.FlushEventBuffer","Flags":33777014401991169,"InternalSequenceNumber":186,"Time":"2021-07-27T22:09:37.164Z","Data.FirstPassCount":178,"Data.SecondPassCount":7}	
07/27/2021 22:09:37.166	WINWORD (0x2AB8)	0x2FC0	Microsoft Word	Telemetry Event	b7vzq	Medium	SendEvent {"EventName":"Office.Licensing.Nul.Model.CanRunFeatureResults","Flags":28147506277843201,"InternalSequenceNumber":187,"Time":"2021-07-27T22:09:37.166Z","Contract":"Office.System.Activity","Activity.CV":"Zq4AmgBsKkuiO5cCh4cvoQ.61","Activity.Duration":55,"Activity.Count":1,"Activity.AggMode":0,"Activity.Success":true,"Data.Mode":2,"Data.FeatureId":1461953,"Data.SPPResult":false,"Data.vNextResult":true,"Data.SPPParentLicense.MachineKey":"","Data.SPPParentLicense.SkuId":"","Data.SPPParentLicense.Type":3145776,"Data.SPPParentLicense.Status":3145776,"Data.Model.Type":3,"Data.Model.Validity":true,"Data.Model.Acid":"149dbce7-a48e-44db-8364-a53386cd4580","Data.Model.EntitlementStatus":1}	
07/27/2021 22:09:37.166	WINWORD (0x2AB8)	0x2FC0	Microsoft Word	Identity Authentication Client	csqqj	Medium	[IdentityManager::WaitForBackgroundThreads] {"Message":"Background task worker is completed"}	
07/27/2021 22:09:37.170	WINWORD (0x2AB8)	0x2FC0	Microsoft Word	WebServiceApi	a9ief	Monitorable	[ConfigService] GetService {"Message":"ServiceStatus failed","RequestStatus":64}	
07/27/2021 22:09:37.170	WINWORD (0x2AB8)	0x2FC0	Microsoft Word	Telemetry Event	b7vzq	Medium	SendEvent {"EventName":"Office.Identity.GetBlockingService","Flags":28147523457712385,"InternalSequenceNumber":188,"Time":"2021-07-27T22:09:37.170Z","Contract":"Office.System.Activity","Activity.CV":"Zq4AmgBsKkuiO5cCh4cvoQ.3","Activity.Duration":2712,"Activity.Count":1,"Activity.AggMode":2,"Activity.Success":false,"Activity.Result.Code":-2147467259,"Activity.Result.Type":"HRESULT","Activity.Result.Tag":593892291,"Activity.AggInterval":1,"Data.ServiceMapPopulatedStatus":0,"Data.ServiceStatus":64}	
07/27/2021 22:09:37.172	WINWORD (0x2AB8)	0x2E00	Microsoft Word	WebServiceApi	ayvt8	Medium	[OfficeWebServiceApi] ProcessRequestLogHelper {"Message":"ProcessRequest: request processing START","RequestId":1}	
07/27/2021 22:09:37.172	WINWORD (0x2AB8)	0x2FC0	Microsoft Word	Telemetry Event	b7vzq	Medium	SendEvent {"EventName":"Office.Security.UrlReputation.PolicyRequestWithoutTimeout","Flags":30962256044949761,"InternalSequenceNumber":189,"Time":"2021-07-27T22:09:37.172Z","Contract":"Office.System.Activity","Activity.CV":"Zq4AmgBsKkuiO5cCh4cvoQ.62","Activity.Duration":930,"Activity.Count":1,"Activity.AggMode":0,"Activity.Success":true,"Data.IsPrefetch":true,"Data.CorrelationId":"{C6208CE2-74B2-4683-8EFA-8D01F1C13539}"}	
07/27/2021 22:09:37.175	WINWORD (0x2AB8)	0x2E00	Microsoft Word	WebServiceApi	a9ief	Monitorable	[ConfigService] GetService {"Message":"ServiceStatus failed","RequestStatus":64}	
07/27/2021 22:09:37.175	WINWORD (0x2AB8)	0x2E00	Microsoft Word	Telemetry Event	b7vzq	Medium	SendEvent {"EventName":"Office.Identity.GetBlockingService","Flags":28147523457712385,"InternalSequenceNumber":190,"Time":"2021-07-27T22:09:37.175Z","Contract":"Office.System.Activity","Activity.CV":"Zq4AmgBsKkuiO5cCh4cvoQ.3","Activity.Duration":2869,"Activity.Count":1,"Activity.AggMode":2,"Activity.Success":false,"Activity.Result.Code":-2147467259,"Activity.Result.Type":"HRESULT","Activity.Result.Tag":593892291,"Activity.AggInterval":1,"Data.ServiceMapPopulatedStatus":0,"Data.ServiceStatus":64}	
07/27/2021 22:09:37.177	WINWORD (0x2AB8)	0x2E00	Microsoft Word	WebServiceApi	a9ief	Monitorable	[ConfigService] GetService {"Message":"ServiceStatus failed","RequestStatus":64}	
07/27/2021 22:09:37.177	WINWORD (0x2AB8)	0x2E00	Microsoft Word	Telemetry Event	b7vzq	Medium	SendEvent {"EventName":"Office.Identity.GetBlockingService","Flags":28147523457712385,"InternalSequenceNumber":191,"Time":"2021-07-27T22:09:37.177Z","Contract":"Office.System.Activity","Activity.CV":"Zq4AmgBsKkuiO5cCh4cvoQ.3","Activity.Duration":2183,"Activity.Count":1,"Activity.AggMode":2,"Activity.Success":false,"Activity.Result.Code":-2147467259,"Activity.Result.Type":"HRESULT","Activity.Result.Tag":593892291,"Activity.AggInterval":1,"Data.ServiceMapPopulatedStatus":0,"Data.ServiceStatus":64}	
07/27/2021 22:09:37.177	WINWORD (0x2AB8)	0x2E00	Microsoft Word	WebServiceApi	ayvt8	Medium	[OfficeWebServiceApi] ProcessRequestLogHelper {"Message":"AddAuthInfo: auth processing START","RequestId":1}	
07/27/2021 22:09:37.177	WINWORD (0x2AB8)	0x2E00	Microsoft Word	WebServiceApi	icqnr	Medium	[OfficeWebServiceApi] HandleGenericErrorTag {"Message":"Error during the request","RequestId":1,"RequestStatus":8192,"AdditionalMessage":"Authentication was specified for the request, but no authentication information was provided in the UrlBuilder."}	
07/27/2021 22:09:37.182	WINWORD (0x2AB8)	0x2E00	Microsoft Word	Telemetry Event	b7vzq	Medium	SendEvent {"EventName":"Office.Security.UrlReputation.PolicyCallbackError","Flags":30962256044949761,"InternalSequenceNumber":192,"Time":"2021-07-27T22:09:37.182Z","Data.IsPrefetch":true,"Data.ErrorStatus":8192,"Data.HTTPError":0,"Data.wzError":"Authentication was specified for the request, but no authentication information was provided in the UrlBuilder.","Data.CorrelationId":"{C6208CE2-74B2-4683-8EFA-8D01F1C13539}","Data.HasInternetConnectivity":false,"Data.IdentityProvider":"ADAL"}	
07/27/2021 22:09:37.182	WINWORD (0x2AB8)	0x2E00	Microsoft Word	Telemetry Event	b7vzq	Medium	SendEvent {"EventName":"Office.Security.UrlReputation.PolicyPrefetchDurationAndStatus","Flags":28147506277843201,"InternalSequenceNumber":193,"Time":"2021-07-27T22:09:37.182Z","Data.IsSucceeded":false,"Data.Duration":12047,"Data.CorrelationId":"{C6208CE2-74B2-4683-8EFA-8D01F1C13539}","Data.PolicyStatus":-1}	
07/27/2021 22:09:37.182	WINWORD (0x2AB8)	0x2E00	Microsoft Word	WebServiceApi	ayvt9	Medium	[OfficeWebServiceApi] ~ProcessRequestLogHelper {"Message":"AddAuthInfo: auth processing END","RequestId":1}	
07/27/2021 22:09:37.182	WINWORD (0x2AB8)	0x2E00	Microsoft Word	Telemetry Event	b7vzq	Medium	SendEvent {"EventName":"Office.Identity.OfficeWebServiceApiServiceRequestHelperAddAuthInfoFailure","Flags":28147523457712385,"InternalSequenceNumber":194,"Time":"2021-07-27T22:09:37.182Z","Data.CorrelationId":"{C6208CE2-74B2-4683-8EFA-8D01F1C13539}"}	
07/27/2021 22:09:37.182	WINWORD (0x2AB8)	0x2E00	Microsoft Word	WebServiceApi	ayvt9	Medium	[OfficeWebServiceApi] ~ProcessRequestLogHelper {"Message":"ProcessRequest: request processing END","RequestId":1}	
07/27/2021 22:09:37.496	WINWORD (0x2AB8)	0x2E00	Microsoft Word	Telemetry Event	b7vzq	Medium	SendEvent {"EventName":"Office.SDX.Runtime.ReactNativeHost.RegisterCxxModuleProvider","Flags":28147506277843201,"InternalSequenceNumber":195,"Time":"2021-07-27T22:09:37.496Z","Contract":"Office.System.Activity","Activity.CV":"Zq4AmgBsKkuiO5cCh4cvoQ.63.1.1","Activity.Duration":312,"Activity.Count":1,"Activity.AggMode":0,"Activity.Success":true,"Data.Provider":"AugLoopNetworking"}	
07/27/2021 22:09:37.809	WINWORD (0x2AB8)	0x2E00	Microsoft Word	Telemetry Event	b7vzq	Medium	SendEvent {"EventName":"Office.SDX.Runtime.ReactNativeHost.InstanceInitialize","Flags":28147506277843201,"InternalSequenceNumber":196,"Time":"2021-07-27T22:09:37.809Z","Contract":"Office.System.Activity","Activity.CV":"Zq4AmgBsKkuiO5cCh4cvoQ.64.1","Activity.Duration":313420,"Activity.Count":1,"Activity.AggMode":0,"Activity.Success":true,"Data.SDXIdentity":"AugLoop","Data.JSIEngineOverride":0}	
07/27/2021 22:09:37.809	WINWORD (0x2AB8)	0x2E00	Microsoft Word	Telemetry Event	b7vzq	Medium	SendEvent {"EventName":"Office.SDX.Runtime.ReactNativeHost.Initialize","Flags":28147506277843201,"InternalSequenceNumber":197,"Time":"2021-07-27T22:09:37.809Z","Contract":"Office.System.Activity","Activity.CV":"Zq4AmgBsKkuiO5cCh4cvoQ.64","Activity.Duration":313564,"Activity.Count":1,"Activity.AggMode":0,"Activity.Success":true,"Data.SDXIdentity":"AugLoop"}	
07/27/2021 22:09:38.042	WINWORD (0x2AB8)	0x2E2C	Microsoft Word	WebServiceApi	a9ief	Monitorable	[ConfigService] GetService {"Message":"ServiceStatus failed","RequestStatus":64}	
07/27/2021 22:09:38.042	WINWORD (0x2AB8)	0x2E2C	Microsoft Word	Telemetry Event	b7vzq	Medium	SendEvent {"EventName":"Office.Identity.GetBlockingService","Flags":28147523457712385,"InternalSequenceNumber":198,"Time":"2021-07-27T22:09:38.042Z","Contract":"Office.System.Activity","Activity.CV":"Zq4AmgBsKkuiO5cCh4cvoQ.63.1.2.1","Activity.Duration":120036,"Activity.Count":1,"Activity.AggMode":2,"Activity.Success":false,"Activity.Result.Code":-2147467259,"Activity.Result.Type":"HRESULT","Activity.Result.Tag":593892291,"Activity.AggInterval":1,"Data.ServiceMapPopulatedStatus":0,"Data.ServiceStatus":64}	
07/27/2021 22:09:38.042	WINWORD (0x2AB8)	0x2E2C	Microsoft Word	Telemetry Event	b7vzq	Medium	SendEvent {"EventName":"Office.Identity.ServiceUrlStatus","Flags":28147523457712385,"InternalSequenceNumber":199,"Time":"2021-07-27T22:09:38.042Z","Data.ServiceURLStatus":512}	
07/27/2021 22:09:38.043	WINWORD (0x2AB8)	0x2E2C	Microsoft Word	Telemetry Event	b7vzq	Medium	SendEvent {"EventName":"Office.AugLoop.Client.Liblet.GenerateServiceUrl","Flags":28147523457712385,"InternalSequenceNumber":200,"Time":"2021-07-27T22:09:38.043Z","Contract":"Office.System.Activity","Activity.CV":"Zq4AmgBsKkuiO5cCh4cvoQ.63.1.2","Activity.Duration":121054,"Activity.Count":1,"Activity.AggMode":0,"Activity.Success":false,"Activity.Result.Code":0,"Activity.Result.Type":"NoUrlConfigured","Data.ConfigServiceReady":false,"Data.ErrorStatus":512}	
07/27/2021 22:09:38.044	WINWORD (0x2AB8)	0x2E2C	Microsoft Word	Telemetry Event	b7vzq	Medium	SendEvent {"EventName":"Office.AugLoop.Client.Liblet.StartRuntime","Flags":28147523457712385,"InternalSequenceNumber":201,"Time":"2021-07-27T22:09:38.044Z","Contract":"Office.System.Activity","Activity.CV":"Zq4AmgBsKkuiO5cCh4cvoQ.63.1","Activity.Duration":584990,"Activity.Count":1,"Activity.AggMode":0,"Activity.Success":true,"Data.DetachedDuration":458497}	
07/27/2021 22:09:38.064	WINWORD (0x2AB8)	0x2E24	Microsoft Word	Telemetry Event	b7vzq	Medium	SendEvent {"EventName":"Office.AugLoop.Client.InitRuntime","Flags":28147523457712385,"InternalSequenceNumber":202,"Time":"2021-07-27T22:09:38.064Z","Contract":"Office.System.Activity","Activity.CV":"","Activity.Duration":6000,"Activity.Count":1,"Activity.AggMode":2,"Activity.Success":false,"Data.Dimension0":"","Data.Dimension1":"","Data.Dimension2":"","Data.Dimension3":"","Data.OTelJS.Version":"3.1.25","Data.ResourceId":"","Data.ResultDescription":"Unable to get property 'split' of undefined or null reference","Data.ResultSignature":"Error"}	
07/27/2021 22:09:38.064	WINWORD (0x2AB8)	0x2E24	Microsoft Word	Telemetry Event	b7vzq	Medium	SendEvent {"EventName":"Office.AugLoop.Client.WorkflowRegistration","Flags":28147523457712385,"InternalSequenceNumber":203,"Time":"2021-07-27T22:09:38.064Z","Contract":"Office.System.Activity","Activity.CV":"","Activity.Duration":2000,"Activity.Count":1,"Activity.AggMode":2,"Activity.Success":true,"Data.Dimension0":"","Data.Dimension1":"","Data.Dimension2":"","Data.Dimension3":"","Data.OTelJS.Version":"3.1.25","Data.ResourceId":"ProviderResultWorkflow","Data.ResultDescription":"Disabled because no service URL available for remote workflow","Data.ResultSignature":"Disabled"}	
07/27/2021 22:09:38.064	WINWORD (0x2AB8)	0x2E24	Microsoft Word	Telemetry Event	b7vzq	Medium	SendEvent {"EventName":"Office.AugLoop.Client.WorkflowRegistration","Flags":28147523457712385,"InternalSequenceNumber":204,"Time":"2021-07-27T22:09:38.064Z","Contract":"Office.System.Activity","Activity.CV":"","Activity.Duration":0,"Activity.Count":1,"Activity.AggMode":2,"Activity.Success":true,"Data.Dimension0":"","Data.Dimension1":"","Data.Dimension2":"","Data.Dimension3":"","Data.OTelJS.Version":"3.1.25","Data.ResourceId":"SharingSuggestionWorkflow","Data.ResultDescription":"Disabled because no service URL available for remote workflow","Data.ResultSignature":"Disabled"}	
07/27/2021 22:09:38.086	WINWORD (0x2AB8)	0x2E2C	Microsoft Word	WebServiceApi	a9ief	Monitorable	[ConfigService] GetService {"Message":"ServiceStatus failed","RequestStatus":64}	
07/27/2021 22:09:38.086	WINWORD (0x2AB8)	0x2E2C	Microsoft Word	Telemetry Event	b7vzq	Medium	SendEvent {"EventName":"Office.Identity.GetBlockingService","Flags":28147523457712385,"InternalSequenceNumber":205,"Time":"2021-07-27T22:09:38.086Z","Contract":"Office.System.Activity","Activity.CV":"Zq4AmgBsKkuiO5cCh4cvoQ.3","Activity.Duration":27289,"Activity.Count":1,"Activity.AggMode":2,"Activity.Success":false,"Activity.Result.Code":-2147467259,"Activity.Result.Type":"HRESULT","Activity.Result.Tag":593892291,"Activity.AggInterval":1,"Data.ServiceMapPopulatedStatus":0,"Data.ServiceStatus":64}	
07/27/2021 22:09:38.086	WINWORD (0x2AB8)	0x2E2C	Microsoft Word	Telemetry Event	b7vzq	Medium	SendEvent {"EventName":"Office.Identity.ServiceUrlStatus","Flags":28147523457712385,"InternalSequenceNumber":206,"Time":"2021-07-27T22:09:38.086Z","Data.ServiceURLStatus":512}	
07/27/2021 22:09:38.086	WINWORD (0x2AB8)	0x2E2C	Microsoft Word	Identity Authentication Client	csqqj	Medium	[IdentityManager::WaitForBackgroundThreads] {"Message":"Background task worker is completed"}	
07/27/2021 22:09:38.089	WINWORD (0x2AB8)	0x2E2C	Microsoft Word	WebServiceApi	a9ief	Monitorable	[ConfigService] GetService {"Message":"ServiceStatus failed","RequestStatus":64}	
07/27/2021 22:09:38.089	WINWORD (0x2AB8)	0x2E2C	Microsoft Word	Telemetry Event	b7vzq	Medium	SendEvent {"EventName":"Office.Identity.GetBlockingService","Flags":28147523457712385,"InternalSequenceNumber":207,"Time":"2021-07-27T22:09:38.089Z","Contract":"Office.System.Activity","Activity.CV":"Zq4AmgBsKkuiO5cCh4cvoQ.3","Activity.Duration":2314,"Activity.Count":1,"Activity.AggMode":2,"Activity.Success":false,"Activity.Result.Code":-2147467259,"Activity.Result.Type":"HRESULT","Activity.Result.Tag":593892291,"Activity.AggInterval":1,"Data.ServiceMapPopulatedStatus":0,"Data.ServiceStatus":64}	
07/27/2021 22:09:38.089	WINWORD (0x2AB8)	0x2E2C	Microsoft Word	Telemetry Event	b7vzq	Medium	SendEvent {"EventName":"Office.Identity.ServiceUrlStatus","Flags":28147523457712385,"InternalSequenceNumber":208,"Time":"2021-07-27T22:09:38.089Z","Data.ServiceURLStatus":512}	
07/27/2021 22:09:38.130	WINWORD (0x2AB8)	0x2E24	Microsoft Word	Telemetry Event	b7vzq	Medium	SendEvent {"EventName":"Office.AugLoop.Client.WorkflowRegistration","Flags":28147523457712385,"InternalSequenceNumber":209,"Time":"2021-07-27T22:09:38.130Z","Contract":"Office.System.Activity","Activity.CV":"","Activity.Duration":33000,"Activity.Count":1,"Activity.AggMode":2,"Activity.Success":true,"Data.Dimension0":"","Data.Dimension1":"","Data.Dimension2":"","Data.Dimension3":"","Data.OTelJS.Version":"3.1.25","Data.ResourceId":"AcronymsReduceWorkflow","Data.ResultDescription":"Disabled because not explicitly enabled","Data.ResultSignature":"Disabled"}	
07/27/2021 22:09:38.130	WINWORD (0x2AB8)	0x2E24	Microsoft Word	Telemetry Event	b7vzq	Medium	SendEvent {"EventName":"Office.AugLoop.Client.WorkflowRegistration","Flags":28147523457712385,"InternalSequenceNumber":210,"Time":"2021-07-27T22:09:38.130Z","Contract":"Office.System.Activity","Activity.CV":"","Activity.Duration":33000,"Activity.Count":1,"Activity.AggMode":2,"Activity.Success":true,"Data.Dimension0":"","Data.Dimension1":"","Data.Dimension2":"","Data.Dimension3":"","Data.OTelJS.Version":"3.1.25","Data.ResourceId":"SavePromptWorkflow","Data.ResultDescription":"Disabled because not explicitly enabled","Data.ResultSignature":"Disabled"}	
07/27/2021 22:09:38.130	WINWORD (0x2AB8)	0x2E24	Microsoft Word	Telemetry Event	b7vzq	Medium	SendEvent {"EventName":"Office.AugLoop.Client.WorkflowRegistration","Flags":28147523457712385,"InternalSequenceNumber":211,"Time":"2021-07-27T22:09:38.130Z","Contract":"Office.System.Activity","Activity.CV":"","Activity.Duration":34000,"Activity.Count":1,"Activity.AggMode":2,"Activity.Success":true,"Data.Dimension0":"","Data.Dimension1":"","Data.Dimension2":"","Data.Dimension3":"","Data.OTelJS.Version":"3.1.25","Data.ResourceId":"SavePromptReduceWorkflow","Data.ResultDescription":"Disabled because not explicitly enabled","Data.ResultSignature":"Disabled"}	
07/27/2021 22:09:38.130	WINWORD (0x2AB8)	0x2E24	Microsoft Word	Telemetry Event	b7vzq	Medium	SendEvent {"EventName":"Office.AugLoop.Client.WorkflowRegistration","Flags":28147523457712385,"InternalSequenceNumber":212,"Time":"2021-07-27T22:09:38.130Z","Contract":"Office.System.Activity","Activity.CV":"","Activity.Duration":35000,"Activity.Count":1,"Activity.AggMode":2,"Activity.Success":true,"Data.Dimension0":"","Data.Dimension1":"","Data.Dimension2":"","Data.Dimension3":"","Data.OTelJS.Version":"3.1.25","Data.ResourceId":"InterProviderRankerWorkflow","Data.ResultDescription":"Disabled because not explicitly enabled","Data.ResultSignature":"Disabled"}	
07/27/2021 22:09:38.130	WINWORD (0x2AB8)	0x2E24	Microsoft Word	Telemetry Event	b7vzq	Medium	SendEvent {"EventName":"Office.AugLoop.Client.WorkflowRegistration","Flags":28147523457712385,"InternalSequenceNumber":213,"Time":"2021-07-27T22:09:38.130Z","Contract":"Office.System.Activity","Activity.CV":"","Activity.Duration":0,"Activity.Count":1,"Activity.AggMode":2,"Activity.Success":true,"Data.Dimension0":"","Data.Dimension1":"","Data.Dimension2":"","Data.Dimension3":"","Data.OTelJS.Version":"3.1.25","Data.ResourceId":"DcsRpsTelemetryWordWorkflow","Data.ResultDescription":"Disabled because no service URL available for remote workflow","Data.ResultSignature":"Disabled"}	
07/27/2021 22:09:38.132	WINWORD (0x2AB8)	0x2E24	Microsoft Word	Telemetry Event	b7vzq	Medium	SendEvent {"EventName":"Office.AugLoop.Client.WorkflowRegistration","Flags":28147523457712385,"InternalSequenceNumber":214,"Time":"2021-07-27T22:09:38.132Z","Contract":"Office.System.Activity","Activity.CV":"","Activity.Duration":0,"Activity.Count":1,"Activity.AggMode":2,"Activity.Success":true,"Data.Dimension0":"","Data.Dimension1":"","Data.Dimension2":"","Data.Dimension3":"","Data.OTelJS.Version":"3.1.25","Data.ResourceId":"ClassificationWordWorkflow","Data.ResultDescription":"Disabled because no service URL available for remote workflow","Data.ResultSignature":"Disabled"}	
07/27/2021 22:09:38.132	WINWORD (0x2AB8)	0x2E24	Microsoft Word	Telemetry Event	b7vzq	Medium	SendEvent {"EventName":"Office.AugLoop.Client.WorkflowRegistration","Flags":28147523457712385,"InternalSequenceNumber":215,"Time":"2021-07-27T22:09:38.132Z","Contract":"Office.System.Activity","Activity.CV":"","Activity.Duration":0,"Activity.Count":1,"Activity.AggMode":2,"Activity.Success":true,"Data.Dimension0":"","Data.Dimension1":"","Data.Dimension2":"","Data.Dimension3":"","Data.OTelJS.Version":"3.1.25","Data.ResourceId":"ClassificationReduceWordWorkflow","Data.ResultDescription":"Disabled because no service URL available for remote workflow","Data.ResultSignature":"Disabled"}	
07/27/2021 22:09:38.134	WINWORD (0x2AB8)	0x2E24	Microsoft Word	Telemetry Event	b7vzq	Medium	SendEvent {"EventName":"Office.AugLoop.Client.WorkflowRegistration","Flags":28147523457712385,"InternalSequenceNumber":216,"Time":"2021-07-27T22:09:38.134Z","Contract":"Office.System.Activity","Activity.CV":"","Activity.Duration":0,"Activity.Count":1,"Activity.AggMode":2,"Activity.Success":true,"Data.Dimension0":"","Data.Dimension1":"","Data.Dimension2":"","Data.Dimension3":"","Data.OTelJS.Version":"3.1.25","Data.ResourceId":"AcronymsWorkflow","Data.ResultDescription":"Disabled because no service URL available for remote workflow","Data.ResultSignature":"Disabled"}	
07/27/2021 22:09:39.281	WINWORD (0x2AB8)	0x2E00	Microsoft Word	Roaming	bfbrj	Medium	Roaming: TriggerWriteSync submitting CWriteSyncTask	
07/27/2021 22:09:43.024	WINWORD (0x2AB8)	0x2A38	Microsoft Word	Telemetry Event	b7vzq	Medium	SendEvent {"EventName":"Office.Licensing.Nul.Model.CanRunFeatureResults","Flags":28147506277843201,"InternalSequenceNumber":220,"Time":"2021-07-27T22:09:43.024Z","Contract":"Office.System.Activity","Activity.CV":"Zq4AmgBsKkuiO5cCh4cvoQ.69","Activity.Duration":58,"Activity.Count":1,"Activity.AggMode":0,"Activity.Success":true,"Data.Mode":2,"Data.FeatureId":125,"Data.SPPResult":false,"Data.vNextResult":true,"Data.SPPParentLicense.MachineKey":"Office 16, Office16O365ProPlusR_Subscription1 edition","Data.SPPParentLicense.SkuId":"{149DBCE7-A48E-44DB-8364-A53386CD4580}","Data.SPPParentLicense.Type":3,"Data.SPPParentLicense.Status":1,"Data.SPPChildLicense.MachineKey":"Office 16, Office16O365ProPlusR_Subscription1 edition","Data.SPPChildLicense.SkuId":"{149DBCE7-A48E-44DB-8364-A53386CD4580}","Data.SPPChildLicense.Type":3,"Data.SPPChildLicense.Status":1,"Data.Model.Type":3,"Data.Model.Validity":true,"Data.Model.Acid":"149dbce7-a48e-44db-8364-a53386cd4580","Data.Model.EntitlementStatus":1}	
07/27/2021 22:09:43.025	WINWORD (0x2AB8)	0x2A38	Microsoft Word	Telemetry Event	b7vzq	Medium	SendEvent {"EventName":"Office.IntelligentServices.PrivacyConsent.FirstRunStarted","Flags":28147506277843201,"InternalSequenceNumber":221,"Time":"2021-07-27T22:09:43.025Z","Data.Scenario":2,"Data.IsEnterpriseUser":true,"Data.WillShowDialogs":true}	
07/27/2021 22:09:43.028	WINWORD (0x2AB8)	0x2A38	Microsoft Word	Telemetry Event	b7vzq	Medium	SendEvent {"EventName":"Office.IntelligentServices.PrivacyConsent.PrivacyEvent","Flags":2814758373933057,"InternalSequenceNumber":222,"Time":"2021-07-27T22:09:43.027Z","Data.ActionId":1,"Data.SendCustomerData":true,"Data.SendTelemetryOption":2,"Data.UserContentServiceGroupState":1,"Data.DownloadedContentServiceGroupState":1,"Data.ControllerConnectedServicesState":1,"Data.OfficeServiceConnectionState":1,"Data.UserCategory":2,"Data.SendCustomerDataPolicy":false,"Data.SendTelemetryOptionPolicy":false,"Data.UseOnlineContentPolicy":false,"Data.UserContentDisabledPolicy":false,"Data.DownloadContentDisabledPolicy":false,"Data.DisconnectedStatePolicy":false,"Data.UserCCSDisabled":false,"Data.IsEnterpriseUser":true,"Data.SeenInsidersDialog":true,"Data.SeenOptInDialog":true,"Data.NewPrivacyUILayoutEnabled":false}	
07/27/2021 22:09:43.028	WINWORD (0x2AB8)	0x2E3C	Microsoft Word	Telemetry Event	b7vzq	Medium	SendEvent {"EventName":"Office.Licensing.Nul.Fetcher.ShouldFetchNulObject","Flags":28147506277843201,"InternalSequenceNumber":223,"Time":"2021-07-27T22:09:43.028Z","Contract":"Office.System.Activity","Activity.CV":"Zq4AmgBsKkuiO5cCh4cvoQ.70.1","Activity.Duration":13,"Activity.Count":1,"Activity.AggMode":0,"Activity.Success":true,"Activity.Result.Code":0,"Activity.Result.Type":"HRESULT","Activity.Result.Tag":594359746}	
